xcoord,ycoord,status,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
-,-,U,400960,02apr2015,2015,4,2,2115,April,2015,Stolen Property,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",Yes,No,No,1,5,48,6300,PLYMOUTH AVE,0,PLYMOUTH,,CITY OF WELLSTON,April2015.dta
-,-,U,401027,03apr2015,2015,4,3,730,April,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,17,4400,PENNSYLVANIA AVE,0,PENNSYLVANIA,,,April2015.dta
-,-,U,401103,03apr2015,2015,4,3,2331,April,2015,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,4,35,1100,CHESTNUT,0,,,,April2015.dta
-,-,U,401270,05apr2015,2015,4,5,805,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,PINE ST,0,PINE,,,April2015.dta
-,-,U,401294,05apr2015,2015,4,5,1210,April,2015,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,1,16,3600,DELOR ST,0,DELOR,,,April2015.dta
-,-,U,401322,05apr2015,2015,4,5,1600,April,2015,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,83,3901,NATURAL BRDG,0,CITY,,@FAIRGROUND PARK,April2015.dta
-,-,U,401532,06apr2015,2015,4,6,2146,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,CONVENTION PZ,0,CONVENTION,,,April2015.dta
-,-,U,401697,06apr2015,2015,4,6,1815,April,2015,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,6,68,4400,PENROSE ST,0,PENROSE,,,April2015.dta
-,-,U,401860,31mar2015,2015,3,31,1000,April,2015,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,5,48,5900,HODIAMONT TRACKS,0,HODIAMONT AVE CITY,,,April2015.dta
-,-,U,402128,10apr2015,2015,4,10,1415,April,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,79,5000,I 70 EASTBOUND,0,,,ALIAS I 70 EB/W FLORISSANT,April2015.dta
-,-,U,402317,11apr2015,2015,4,11,1725,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,OLIVE ST,0,,,,April2015.dta
-,-,U,402736,13jul2012,2012,7,13,1,April,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,25,2600,MICHIGAN AVE,0,MICHIGAN,,,April2015.dta
-,-,U,402951,22dec2014,2014,12,22,1,April,2015,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,5,47,5300,PERSHING AVE,0,ST CHARLES ROCK,CONGRESS WEST APARTMENTS,,April2015.dta
-,-,U,403025,15apr2015,2015,4,15,1700,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,60,3000,N FLORISSANT AVE,0,,,,April2015.dta
-,-,U,403507,17apr2015,2015,4,17,1314,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,N 15TH ST,0,15TH,CONFLUENCE ACADEMY,FLOWER BED,April2015.dta
-,-,U,403560,18apr2015,2015,4,18,2015,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,CLARK AVE,0,CLARK,BALL PARK VILLAGE,,April2015.dta
-,-,U,403588,19apr2015,2015,4,19,40,April,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,6,79,200,HUMBOLDT AVE,0,,,,April2015.dta
-,-,U,403619,01jan2009,2009,1,1,1,April,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,33,1100,S 14TH ST,0,14TH,,,April2015.dta
-,-,U,403652,19apr2015,2015,4,19,1141,April,2015,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,4,36,1401,CONVENTION,0,15TH,PARKING LOT,,April2015.dta
-,-,U,403744,20apr2015,2015,4,20,554,April,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,2,15,3700,BECK,0,,,,April2015.dta
-,-,U,403999,21apr2015,2015,4,21,1749,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,0,17TH,,,April2015.dta
-,-,U,404025,21apr2015,2015,4,21,2030,April,2015,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,3,30,2900,OREGON AVE,0,NEBRASKA,,,April2015.dta
-,-,U,404057,22apr2015,2015,4,22,100,April,2015,Driving Under Influence,211000,DUI-DRVING WHILE INTOXICATED,Yes,No,No,1,2,81,2600,CENTER CROSS DR,0,,,@TOWER GROVE PARK,April2015.dta
-,-,U,404225,22apr2015,2015,4,22,1500,April,2015,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,6,71,5700,ARLINGTON,0,UNION,,,April2015.dta
-,-,U,404342,24jun2012,2012,6,24,1,April,2015,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,3,30,3100,PENNSYLVANIA AVE,0,PENNSYLVANIA,,,April2015.dta
-,-,U,404464,24apr2015,2015,4,24,1700,April,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,54,1500,MARCUS AVE,0,MARCUS,,MULTI UNIT APARTMENT,April2015.dta
-,-,U,404689,31jan2009,2009,1,31,1,April,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,60,2800,N 21ST ST,0,21ST,,,April2015.dta
-,-,U,404975,28apr2015,2015,4,28,1405,April,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,E ELWOOD AVE,0,ELWOOD,SR MARIE CHARLES PARK,,April2015.dta
-,-,U,405012,28apr2015,2015,4,28,1859,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,0,17TH,7-11,,April2015.dta
-,-,U,405020,28apr2015,2015,4,28,2013,April,2015,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,33,1401,N TUCKER,0,,,,April2015.dta
-,-,U,405175,29apr2015,2015,4,29,1900,April,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,59,3000,DR MARTIN LUTHER KING DR,0,DR MARTIN LUTHER KING,,,April2015.dta
-,-,U,405246,30apr2015,2015,4,30,1643,April,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,5,48,6203,N SKINKER BLVD,0,,,INTERSECTION,April2015.dta
-,-,U,405354,01mar2013,2013,3,1,1200,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,6100,VERMONT AVE,0,VERMONT,,,May2015.dta
-,-,U,405396,27mar2015,2015,3,27,1500,May,2015,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,0,0,9540,WATSON RD,0,GASCONADE,SCHNUCK S,,May2015.dta
-,-,U,405423,08apr2015,2015,4,8,2100,May,2015,Weapons,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,Yes,No,No,1,3,25,3282,S GRAND AVE,0,,BP STATION,,May2015.dta
-,-,U,405510,21apr2015,2015,4,21,105,May,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,37,3600,SCOTT AVE,0,SCOTT,GRAND METROLINK STATION,GRAND METROLINK STATION,May2015.dta
-,-,U,405668,01may2015,2015,5,1,230,May,2015,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,6,66,5126,VON PHUL ST,0,,,,May2015.dta
-,-,U,406499,06may2015,2015,5,6,2100,May,2015,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,37,300,N CARDINAL,0,LOCUST,,,May2015.dta
-,-,U,406773,08may2015,2015,5,8,1746,May,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,1,5,4300,NEOSHO ST,0,NEOSHO,,SIDEWALK/STREET,May2015.dta
-,-,U,406804,08may2015,2015,5,8,2200,May,2015,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,3,22,2600,S. JEFFERSON,0,,,@ 711,May2015.dta
-,-,U,406831,09may2014,2014,5,9,1,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,53,1200,BAYARD AVE,0,BAYARD,,,May2015.dta
-,-,U,406945,09may2015,2015,5,9,2200,May,2015,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,6,74,8900,ANNETTA ST,0,OLIVE,,,May2015.dta
-,-,U,407145,11may2015,2015,5,11,1515,May,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,N 8TH ST,0,,,,May2015.dta
-,-,U,407442,13may2015,2015,5,13,1900,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,3600,MERAMEC ST,0,MERAMEC,,,May2015.dta
-,-,U,407859,17may2015,2015,5,17,445,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,6100,VERMONT AVE,0,OLIVE,,,May2015.dta
576069.023222432,997150.994912885,T,407912,17may2015,2015,5,17,1745,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,17,4600,S BROADWAY,0,,,,May2015.dta
-,-,U,408210,20may2015,2015,5,20,330,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,37,400,S GRAND BLVD,0,GRAND,,,May2015.dta
-,-,U,408215,20may2015,2015,5,20,610,May,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,3,19,2600,CHEROKEE ST,0,,,,May2015.dta
-,-,U,408394,21may2015,2015,5,21,1742,May,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,0,17TH,,,May2015.dta
-,-,U,408475,22may2015,2015,5,22,916,May,2015,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,200,S 18TH ST,0,,UNION STATION METROLINK STATION,UNION STATION METROLINK STATION,May2015.dta
-,-,U,408864,25may2015,2015,5,25,724,May,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,CONVENTION PZ,0,CONVENTION,,,May2015.dta
-,-,U,409462,29may2015,2015,5,29,1853,May,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,MARKET ST,0,KIENER,KIENER PLAZA,KIENER PLAZA,May2015.dta
-,-,U,409563,30may2015,2015,5,30,1600,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,3800,OREGON AVE,0,OREGON,,,May2015.dta
-,-,U,409700,16sep2012,2012,9,16,1,May,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,17,200,EICHELBERGER ST,0,EICHELBERGER,,,May2015.dta
561650.418377314,1021265.92442778,T,409778,28mar2015,2015,3,28,2150,June,2015,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,No,1,5,78,5743,WELLS,0,HIGHLAND,,,June2015.dta
584198.419222604,1009914.64392732,T,409853,09may2015,2015,5,9,1130,June,2015,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",No,No,No,1,3,21,2027,9TH,0,9TH,,:APT A,June2015.dta
-,-,U,410096,01jun2011,2011,6,1,1,June,2015,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,2,43,6700,MITCHELL AVE,0,MITCHELL,,,June2015.dta
-,-,U,410245,02jun2015,2015,6,2,1,June,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,700,S LEONOR K SULLIVAN BLVD,0,,,RIVERFRONT NEAR POPLAR STREET,June2015.dta
-,-,U,410328,02jun2015,2015,6,2,1742,June,2015,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,6,56,3900,NEW ASHLAND PL,0,,,,June2015.dta
-,-,U,410395,03jun2015,2015,6,3,112,June,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,48,5800,PLYMOUTH AVE,0,PLYMOUTH,,,June2015.dta
-,-,U,410563,04jun2015,2015,6,4,1300,June,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,73,1600,SWITZER AVE,0,SWITZER,,,June2015.dta
-,-,U,410653,05jun2015,2015,6,5,100,June,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4100,RED BUD AVE,0,ALICE,,,June2015.dta
-,-,U,410699,05jun2015,2015,6,5,1115,June,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,E ELWOOD AVE,0,ELWOOD,SR MARIE CHARLES PARK,,June2015.dta
-,-,U,410701,05jun2015,2015,6,5,1140,June,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,E ELWOOD AVE,0,ELWOOD,SR MARIE CHARLES PARK,,June2015.dta
-,-,U,410781,05jun2015,2015,6,5,2147,June,2015,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,3,16,3921,INDIANA,0,MICHIGAN,,,June2015.dta
-,-,U,410823,06jun2015,2015,6,6,1000,June,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,900,LOUGHBOROUGH AVE,0,VICTOR,BURGER KING,,June2015.dta
-,-,U,411151,08jun2015,2015,6,8,1910,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,19,3800,S JEFFERSON AVE,0,JEFFERSON,MOTOMART,,June2015.dta
-,-,U,411157,08jun2015,2015,6,8,2000,June,2015,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,Yes,No,No,1,1,4,3600,LOUGHBOROUGH DR,0,,,,June2015.dta
-,-,U,411395,10jun2015,2015,6,10,1828,June,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,3,22,1800,UTAH ST,0,,CHEROKEE PARK,,June2015.dta
-,-,U,411695,12jun2015,2015,6,12,2211,June,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,18,3600,KOSCIUSKO ST,0,KOSCIUSKO,RIDGE CREST APARTMENTS,APARTMENT BUILDING,June2015.dta
-,-,U,411707,12jun2015,2015,6,12,2306,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LUCAS AVE,0,LUCAS,,ON STREET,June2015.dta
-,-,U,411821,13jun2015,2015,6,13,1930,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,CLARK AVE,0,CLARK,BALLPARK VILLIAGE,@BALLPARK VILLAGE,June2015.dta
-,-,U,411938,14jun2015,2015,6,14,1646,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,300,CARR ST,0,,,CITY STREET,June2015.dta
-,-,U,412144,16jun2015,2015,6,16,1055,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,0,17TH,,,June2015.dta
-,-,U,412155,16jun2015,2015,6,16,1225,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,62,400,COLE ST,0,,,,June2015.dta
-,-,U,412429,18jun2015,2015,6,18,1200,June,2015,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,1,1,6155,S. BROADWAY,0,BATES,PLANET FITNESS,,June2015.dta
-,-,U,412659,20jun2015,2015,6,20,200,June,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,46,300,LAUREL ST,0,LAUREL,,,June2015.dta
-,-,U,412807,21jun2015,2015,6,21,104,June,2015,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,5,55,4800,NORTHLAND AVE,0,NORTHLAND,,1ST FLOOR,June2015.dta
-,-,U,412843,21jun2015,2015,6,21,415,June,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,600,N 14TH ST,0,LOCUST,,,June2015.dta
-,-,U,413047,22jun2015,2015,6,22,1835,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,LOCUST ST,0,,,STREET,June2015.dta
-,-,U,413208,23jun2015,2015,6,23,2110,June,2015,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,Yes,No,No,1,3,18,3750,SOUTHBROADWAY,0,,MARINE VILLA,,June2015.dta
-,-,U,413252,24jun2015,2015,6,24,645,June,2015,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,WASHINGTON,0,,,,June2015.dta
-,-,U,413454,25jun2015,2015,6,25,1852,June,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,79,9100,367,0,,,,June2015.dta
-,-,U,413581,26jun2015,2015,6,26,2040,June,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,0,17TH,,STREET/SIDEWALK,June2015.dta
-,-,U,414061,30jun2015,2015,6,30,1947,June,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,1600,OLIVE ST,0,OLIVE,,,June2015.dta
-,-,U,414090,01dec2014,2014,12,1,1,June,2015,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,1,17,200,EICHELBERGER ST,0,EICHELBERGER,,,June2015.dta
-,-,U,414097,01jan2015,2015,1,1,1,July,2015,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,No,No,No,1,5,55,4900,HAMMETT,0,HAMMETT,,,July2015.dta
-,-,U,414165,01jun2015,2015,6,1,1142,July,2015,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,3,19,3500,OREGON,0,OREGON,,,July2015.dta
-,-,U,414179,06jun2015,2015,6,6,1200,July,2015,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,4,59,2400,N SPRING AVE,0,SPRING,,,July2015.dta
-,-,U,414323,26jun2015,2015,6,26,1500,July,2015,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,1,1,7900,BANDERO DR,0,BANDERO,,SOUTHWEST CROSSING APARTMENTS,July2015.dta
-,-,U,414331,27jun2015,2015,6,27,500,July,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,17,4300,MINNESOTA AVE,0,,,,July2015.dta
-,-,U,414584,02jul2015,2015,7,2,300,July,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,1,16,3700,DUNNICA AVE,0,,,APT COMPLEX,July2015.dta
-,-,U,414586,02jul2015,2015,7,2,500,July,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,21,800,SOULARD ST,0,10TH,,,July2015.dta
-,-,U,414679,02jul2015,2015,7,2,2008,July,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,300,S 8TH ST,0,8TH,,STREET/SIDEWALK,July2015.dta
-,-,U,415135,05jul2015,2015,7,5,1900,July,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,6,73,1600,HORNSBY AVE,0,HORNSBY,,,July2015.dta
-,-,U,415703,09jul2015,2015,7,9,2248,July,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,OLIVE ST,0,,,,July2015.dta
584492.501478612,1009536.01205371,T,415823,10jul2015,2015,7,10,1833,July,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,21,800,RUSSELL BLVD,0,,,,July2015.dta
-,-,U,415975,11jul2015,2015,7,11,1800,July,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,3200,OSAGE ST,0,OSAGE,,,July2015.dta
-,-,U,416043,12jul2015,2015,7,12,300,July,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,5,52,5200,WABADA AVE,0,WABADA,,1ST FL,July2015.dta
-,-,U,416068,12jul2015,2015,7,12,1049,July,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,N 14TH ST,0,14TH,,,July2015.dta
-,-,U,416341,14jul2015,2015,7,14,820,July,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,3,16,3600,CHIPPEWA ST,0,,,,July2015.dta
-,-,U,416877,17jul2015,2015,7,17,2200,July,2015,Sex Offenses,176200,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,Yes,No,No,1,4,59,3600,PALM ST,0,,SPRING MANOR,,July2015.dta
-,-,U,417339,20jul2015,2015,7,20,1829,July,2015,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,3,18,100,GASCONADE ST,0,,,,July2015.dta
-,-,U,417343,20jul2015,2015,7,20,1835,July,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,,,July2015.dta
578810.587456118,1020062.46292192,T,417392,21jul2015,2015,7,21,15,July,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,37,3100,OLIVE ST,0,,,,July2015.dta
-,-,U,417568,22jul2015,2015,7,22,824,July,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,16,4300,S GRAND BLVD,0,GRAND,,BF BLK TOP // BF RED POLO REAR,July2015.dta
-,-,U,417583,22jul2015,2015,7,22,1200,July,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,3700,DELOR ST,0,DELOR,,,July2015.dta
-,-,U,418320,27jul2015,2015,7,27,1241,July,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,0,17TH,,,July2015.dta
-,-,U,418457,28jul2015,2015,7,28,1100,July,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,3,16,3500,KLOCKE ST,0,KLOCKE,,,July2015.dta
-,-,U,418466,28jul2015,2015,7,28,1300,July,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,3900,MINNESOTA AVE,0,MINNESOTA,,,July2015.dta
-,-,U,418540,29jul2015,2015,7,29,30,July,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,37,400,S GRAND BLVD,0,GRAND,,APARTMENT 216,July2015.dta
-,-,U,418631,29jul2015,2015,7,29,2001,July,2015,Other Offense,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,Yes,No,No,1,5,50,2698,CLARA,0,,,,July2015.dta
-,-,U,418862,13nov2008,2008,11,13,1,July,2015,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,2,8,6400,LANSDOWNE AVE,0,LANSDOWNE,,,July2015.dta
-,-,U,418870,01jan2014,2014,1,1,1,August,2015,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,4,61,1400,N 19TH ST,0,19TH,,,August2015.dta
-,-,U,418872,01jan2014,2014,1,1,1200,August,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,74,800,THRUSH AVE,0,THRUSH,,,August2015.dta
-,-,U,418873,01jan2014,2014,1,1,1200,August,2015,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,6,55,3300,AUBERT AVE,0,GRAND,,,August2015.dta
580830.048800241,1033833.07094624,T,418876,19feb2015,2015,2,19,2129,August,2015,Homicide,10000,HOMICIDE,No,No,No,1,4,65,3916,FLORISSANT,0,FLORISSANT,,,August2015.dta
-,-,U,419082,23jul2015,2015,7,23,230,August,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,74,1000,THEOBALD ST,0,THEOBALD,,,August2015.dta
-,-,U,419443,01aug2015,2015,8,1,2055,August,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,84,5100,I 70 EASTBOUND,0,,,,August2015.dta
-,-,U,419523,02aug2015,2015,8,2,1315,August,2015,Sex Offenses,176200,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,Yes,No,No,1,4,36,100,N 17TH ST,0,17TH,CITY VIEW APARTMENTS,,August2015.dta
-,-,U,419534,02aug2015,2015,8,2,1455,August,2015,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,4,62,700,BIDDLE ST,0,BIDDLE,,,August2015.dta
-,-,U,419691,03aug2015,2015,8,3,1245,August,2015,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,1,1,6500,S GRAND AVE,0,,,,August2015.dta
-,-,U,420071,06aug2015,2015,8,6,4,August,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,5,50,3200,CLARA AVE,0,PALM,,SIDEWALK,August2015.dta
-,-,U,420868,11aug2015,2015,8,11,2122,August,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,800,ST CHARLES ST,0,,,,August2015.dta
-,-,U,421164,13aug2015,2015,8,13,2048,August,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,5,38,5100,WATERMAN BLVD,0,WATERMAN,,,August2015.dta
