xcoord,ycoord,objectid_1,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
895832.924532495,1001362.89662074,4445,432254,08dec2010,2010,12,8,1200,10,2015,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,3,16,4000,PENNSYLVANIA AVE,0,PENNSYLVANIA,,,October2015.dta
894957.014538914,1034870.73117974,4446,432264,01jan2015,2015,1,1,1,11,2015,17,171200,SEX OFFNS-STATUATORY RAPE/FIRST,1,0,0,1,6,69,4100,DRYDEN AVE,0,DRYDEN,,,November2015.dta
874529.255197663,1013088.32986274,4447,432265,01jan2015,2015,1,1,1,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,10,7100,MANCHESTER AVE,0,MANCHESTER,,MULTI-UNIT APARTMENT BUILDING,November2015.dta
895800.45642158,1004002.21745757,4448,432272,08apr2015,2015,4,8,1200,11,2015,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,3,19,3100,MIAMI ST,0,MIAMI,,,November2015.dta
898240.797013327,1010086.29059124,4450,432285,01jul2011,2011,7,1,2003,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,24,2500,CALIFORNIA AVE,0,CALIFORNIA,,,November2015.dta
901489.953900829,1032236.10062224,4451,432298,04aug2015,2015,8,4,725,11,2015,26,266510,PUBLIC ORDER-TRESPASSING,0,0,0,1,6,67,4210,GANO,0,GANO,,,November2015.dta
889657.719691329,1028641.21443933,4452,432300,19aug2015,2015,8,19,1143,11,2015,4,41203,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,1,0,0,1,5,53,1241,WALTON,0,WALTON,,,November2015.dta
889657.719691329,1028641.21443933,4453,432301,19aug2015,2015,8,19,1143,11,2015,4,41203,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,1,0,0,1,5,53,1241,WALTON,0,WALTON,,,November2015.dta
889657.719691329,1028641.21443933,4454,432302,19aug2015,2015,8,19,1143,11,2015,1,10000,HOMICIDE,0,0,0,1,5,53,1241,WALTON,0,WALTON,,,November2015.dta
903536.305451162,1009103.87588941,4455,432304,25aug2015,2015,8,25,747,11,2015,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,1,0,0,1,3,21,2316,MENARD,0,JEFFERSON,,,November2015.dta
905361.725356746,1026805.6810369,4456,432317,05sep2015,2015,9,5,545,11,2015,6,69602,"LARCENY-ALL OTHER $500 - $24,999",0,0,0,1,4,60,3001,FLORISSANT,0,FLORISSANT,,,November2015.dta
892530.576150328,1022905.05333949,4457,432320,08sep2015,2015,9,8,215,11,2015,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,0,0,1,5,38,4163,MCPHERSON,0,MCPHERSON,,,November2015.dta
899571.91672641,1009543.08695324,4458,432322,10sep2015,2015,9,10,1012,11,2015,26,266510,PUBLIC ORDER-TRESPASSING,0,0,0,1,3,23,2500,JEFFERSON,0,JEFFERSON,,: @FAMILY DOLLAR,November2015.dta
891343.870190412,1001306.41805916,4460,432369,03oct2015,2015,10,3,1456,11,2015,11,117000,FAILURE TO RETURN BORROWED/RENTED VEHICL,0,0,0,1,1,16,3874,KINGSLAND,0,KINGSLAND,,,November2015.dta
894963.794380996,1003260.95483249,4462,432463,21oct2015,2015,10,21,230,11,2015,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,0,1,3,19,3725,COMPTON,0,COMPTON,,,November2015.dta
889873.012895912,1047124.12268341,4463,432477,22oct2015,2015,10,22,2239,11,2015,4,41203,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,1,0,0,1,6,76,5571,ERA,0,,,,November2015.dta
889873.012895912,1047124.12268341,4464,432478,22oct2015,2015,10,22,2239,11,2015,4,41203,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,0,0,0,1,6,76,5571,ERA,0,,,,November2015.dta
905131.753703829,1033966.96559882,4465,432494,25oct2015,2015,10,25,215,11,2015,26,265321,LEAVING SCENE OF ACCIDENT,0,0,0,1,4,64,4500,BROADWAY,0,,,INTERSTATE 70 / GRAND,November2015.dta
892718.874986328,1043285.90168532,4466,432531,28oct2015,2015,10,28,1700,11,2015,26,266510,PUBLIC ORDER-TRESPASSING,0,0,0,1,6,72,5462,GENEVIEVE,0,GENEVIEVE,,VACANT RESIDENCE,November2015.dta
907480.172235329,1018735.31463174,4467,432673,01nov2015,2015,11,1,630,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,35,1000,WASHINGTON AVE,0,WASHINGTON,BEE HAT LOFTS,,November2015.dta
904649.256965414,1013914.46928657,4472,432816,02nov2015,2015,11,2,1138,11,2015,5,51130,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,1,0,0,1,3,33,1320,LASALLE LN,0,LASALLE,,,November2015.dta
888692.106136996,1030783.33023382,4473,432923,03nov2015,2015,11,3,130,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,55,1600,N KINGSHIGHWAY BLVD,0,,,@WARWOOD APTS,November2015.dta
896701.080932662,1033103.34429457,4474,432929,03nov2015,2015,11,3,300,11,2015,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,6,68,4200,E MARGARETTA AVE,0,SAN FRANCISCO,,,November2015.dta
876923.822915077,1004488.89725849,4475,433113,04nov2015,2015,11,4,1450,11,2015,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,2,8,6500,CHIPPEWA ST,0,CHIPPEWA,,,November2015.dta
904129.867256161,1030126.5838439,4477,433210,05nov2015,2015,11,5,930,11,2015,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,65,3916,N. FLORISSANT,0,N. FLORISSANT,TWIN TWELVES,NUISANCE ABATEMENT PROPERTY,November2015.dta
880248.267053578,997373.723496735,4481,433382,06nov2015,2015,11,6,1730,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,6,5300,LOUGHBOROUGH AVE,0,LOUGHBOROUGH,,,November2015.dta
892403.027192827,997699.589970991,4483,433509,07nov2015,2015,11,7,2200,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,3500,ITASKA ST,0,ITASKA,,,November2015.dta
893793.765224997,1005474.99699232,4484,433574,08nov2015,2015,11,8,1430,11,2015,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,3,25,3430,S GRAND BLVD,0,S GRAND BLVD,US BANK INSIDE OF SCHNUCKS,,November2015.dta
893228.459597077,1001777.1307004,4488,433962,11nov2015,2015,11,11,1515,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,16,4000,S GRAND BLVD,0,GRAND,,REAR ALLEY,November2015.dta
905323.747742411,1016262.77134849,4489,434328,14nov2015,2015,11,14,1900,11,2015,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,4,36,400,S 14TH ST,0,14TH,,@HOTEL- SHERATON,November2015.dta
896007.72175508,1018135.01826016,4490,434389,15nov2015,2015,11,15,800,11,2015,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,4,37,3560,SCOTT AVE,0,,,@METROLINK - GRAND,November2015.dta
902338.340983577,1031732.02846766,4494,434665,17nov2015,2015,11,17,1838,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,16,4200,S GRAND BLVD,0,,,,November2015.dta
893355.540051579,1002377.18166566,4495,434762,18nov2015,2015,11,18,1658,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,16,3900,S GRAND BLVD,0,,SHELL GAS STATION,,November2015.dta
907420.229113746,1020850.94557107,4496,434791,18nov2015,2015,11,18,2100,11,2015,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,3,34,1100,S TUCKER BLVD,0,14TH,,,November2015.dta
900455.901506994,1034023.54061691,4499,435334,23nov2015,2015,11,23,2002,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,6,68,4000,W FLORISSANT AVE,0,FLORISSANT,,,November2015.dta
905556.333563328,1019241.61972149,4502,436003,30nov2015,2015,11,30,1111,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1500,WASHINGTON AVE,0,WASHINGTON,,,November2015.dta
903810.181215744,1018915.09478399,4503,436052,01jan2015,2015,1,1,1340,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,36,1900,OLIVE ST,0,OLIVE,,@HEADQUARTERS,December2015.dta
898624.12400258,1036922.44951724,4505,436068,01jun2015,2015,6,1,1,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,69,4400,W FLORISSANT AVE,0,CUPPLES,,,December2015.dta
897544.111070745,1047342.29416307,4506,436076,16jul2015,2015,7,16,2200,12,2015,1,10000,HOMICIDE,1,0,0,1,6,74,732,THRUSH,0,,,,December2015.dta
905906.961470995,1029264.51601424,4507,436078,31jul2015,2015,7,31,800,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,65,1500,MALLINCKRODT ST,0,MALLINCKRODT,,,December2015.dta
880218.481023911,993750.6762809081,4508,436092,01sep2015,2015,9,1,1800,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,4,4700,ALLEMANIA ST,0,ALLEMANIA,,,December2015.dta
886770.398694329,1037142.60688532,4510,436136,25oct2015,2015,10,25,1000,12,2015,5,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,0,0,0,1,5,50,5572,PALM,0,PALM,,,December2015.dta
884577.460166831,1029895.13384749,4512,436152,01nov2015,2015,11,1,1,12,2015,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,5,78,5400,PAGE BLVD,0,PERSHING,,,December2015.dta
889968.635736164,1007391.00169049,4513,436153,01nov2015,2015,11,1,100,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,15,4100,WYOMING ST,0,PENNSYLVANIA,,,December2015.dta
894433.351872329,1024691.70035674,4514,436160,03nov2015,2015,11,3,545,12,2015,5,51330,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,0,0,0,1,5,58,4079,BELLE,0,BELLE,,,December2015.dta
883560.807016414,1027075.75989307,4515,436168,05nov2015,2015,11,5,1100,12,2015,4,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,0,0,1,5,49,5453,DELMAR,0,DELMAR,,,December2015.dta
899800.232542746,1026529.92797949,4517,436179,08nov2015,2015,11,8,1,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,59,2700,BACON ST,0,BACON,,,December2015.dta
903493.900024161,1019348.53519008,4518,436180,09nov2015,2015,11,9,100,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,36,2000,LOCUST ST,0,LOCUST,,@PEPPER LOUNGE,December2015.dta
887504.826031245,1027168.93687207,4520,436219,19nov2015,2015,11,19,755,12,2015,26,266510,PUBLIC ORDER-TRESPASSING,0,0,0,1,5,51,5031,KENSINGTON,0,KENSINGTON,,,December2015.dta
882205.849424496,1007859.88461099,4521,436222,19nov2015,2015,11,19,1300,12,2015,5,51112,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1,0,0,1,2,14,3282,VOERSTER,0,VOERSTER,,,December2015.dta
899824.582559664,1012930.91810407,4522,436227,21nov2015,2015,11,21,623,12,2015,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,31,1655,S JEFFERSON,0,S JEFFERSON,,,December2015.dta
876953.426530413,1016364.64548858,4523,436231,21nov2015,2015,11,21,1901,12,2015,6,65701,LARCENY-MTR VEH PARTS UNDER $500,0,0,0,1,2,43,1513,KRAFT,0,KRAFT,,CITY STREET,December2015.dta
897432.499089245,1001743.96081924,4524,436242,24nov2015,2015,11,24,200,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,16,2700,KEOKUK ST,0,GRAVOIS,,,December2015.dta
881618.42671483,1003867.57566649,4526,436260,25nov2015,2015,11,25,1900,12,2015,5,51212,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,0,0,0,1,2,7,5436,BANCROFT,0,BANCROFT,,,December2015.dta
905861.693844996,1028988.55823282,4527,436280,28nov2015,2015,11,28,1400,12,2015,5,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,0,0,0,1,4,65,1519,DESTREHAN,0,DESTREHAN,,,December2015.dta
888587.440991994,1027066.20020091,4531,436523,02dec2015,2015,12,2,1706,12,2015,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,5,53,4900,EUCLID TER,0,EUCLID,,,December2015.dta
905131.753703829,1033966.96559882,4533,436669,03dec2015,2015,12,3,1650,12,2015,25,250000,LOITERING-BEGGING,1,0,0,1,1,17,4500,SOUTH BROADWAY,0,,,,December2015.dta
881824.589360245,1021308.1506934,4534,436689,03dec2015,2015,12,3,1900,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,37,500,S JEFFERSON AVE,0,JEFFERSON,,@HOTEL- RESIDENCE INN,December2015.dta
896465.827466164,999885.586255156,4538,437109,07dec2015,2015,12,7,938,12,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,16,2800,MERAMEC ST,0,MERAMEC,,,December2015.dta
897789.351065829,1003068.82431124,4540,437179,08dec2015,2015,12,8,1,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,19,3700,OHIO AVE,0,JEFFERSON,,,December2015.dta
903552.996362664,1017697.38002782,4541,437248,08dec2015,2015,12,8,1600,12,2015,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,4,36,1820,MARKET ST,0,,,,December2015.dta
896597.920705911,1020635.0988899,4544,437559,11dec2015,2015,12,11,830,12,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,37,200,S GRAND BLVD,0,,STARBUCKS,,December2015.dta
904539.363484412,1010062.77193749,4547,438235,16dec2015,2015,12,16,2100,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,21,2000,S 9TH ST,0,9TH,,,December2015.dta
887160.338203162,1001775.78785532,4552,438872,22dec2015,2015,12,22,1835,12,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,5,4600,MORGANFORD RD,0,MORGANFORD,,,December2015.dta
877290.951445911,1027484.55074216,4553,438906,23dec2015,2015,12,23,1,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,46,6200,DELMAR BLVD,0,DELMAR,,@HOTEL- MOONRISE MOTEL,December2015.dta
905922.059209827,1019143.30692599,4555,439054,24dec2015,2015,12,24,1117,12,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,WASHINGTON AVE,0,WASHINGTON,,,December2015.dta
888628.176802911,1019338.24879332,4557,439511,29dec2015,2015,12,29,2200,12,2015,17,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,1,0,0,1,5,38,4500,CLAYTON AVE,0,CLAYTON,BARNES JEWISH LODGE,,December2015.dta
905236.744635578,1013245.87121432,4558,439550,30dec2015,2015,12,30,1440,12,2015,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1,0,0,1,3,33,1100,MORRISON LN,0,,,,December2015.dta
898773.950474579,1004832.04650657,4559,439554,30dec2015,2015,12,30,1500,12,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,19,3400,S JEFFERSON AVE,0,JEFFERSON,,IN THE REAR,December2015.dta
896439.621481828,1033643.62044499,4563,439733,01jan2016,2016,1,1,300,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,68,4300,E FARLIN AVE,0,RED BUD,,,January2016.dta
893355.540051579,1002377.18166566,4566,439929,02jan2016,2016,1,2,2000,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,16,3900,S GRAND BLVD,0,GRAND,SHELL/CONOCO STATION,REAR PARKING LOT,January2016.dta
904017.543005746,1013921.46730407,4567,439976,03jan2016,2016,1,3,454,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,33,1425,PARK,0,PARK,,,January2016.dta
895203.76076458,1021102.04021324,4571,440256,05jan2016,2016,1,5,1850,1,2016,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,4,37,3700,LINDELL BLVD,0,,SAINT LOUIS UNIVERSITY,,January2016.dta
906549.683282662,1018454.64229282,4572,440262,05jan2016,2016,1,5,1950,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1200,LOCUST ST,0,,CHRIST CHURCH CATHEDRAL,,January2016.dta
889790.549806245,1030980.53686041,4574,440466,07jan2016,2016,1,7,1200,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,55,1900,N EUCLID AVE,0,ETZEL,,,January2016.dta
904520.317262661,1018617.53369932,4575,440530,07jan2016,2016,1,7,2227,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,201,N 17TH,0,N 17TH,,,January2016.dta
910829.79348883,1018951.63473716,4577,440685,09jan2016,2016,1,9,100,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,35,900,N 1ST ST,0,CLARK,HOTEL LUMIERE,,January2016.dta
895837.780165829,1003360.23908274,4581,440765,10jan2016,2016,1,10,1,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,19,3700,MINNESOTA AVE,0,MINNESOTA,,,January2016.dta
898435.548592329,1024489.26998732,4582,440811,10jan2016,2016,1,10,1120,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,59,1400,N GRAND,0,N GRAND,,,January2016.dta
879288.454340663,1004250.37641007,4583,440904,11jan2016,2016,1,11,1028,1,2016,6,63701,LARCENY-SHOPLIFT UNDER $500,1,0,0,1,2,7,60,HAMPTON VILLAGE,0,,SCHNUCKS,,January2016.dta
882173.03715416,1024885.53756749,4584,440912,11jan2016,2016,1,11,1145,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,47,5600,PERSHING AVE,0,PERSHING,,APT 39,January2016.dta
908675.145895246,1020648.68547691,4585,440993,11jan2016,2016,1,11,2240,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,62,1128,N 9TH,0,N 9TH,,,January2016.dta
905005.896343995,1018953.74267257,4588,441118,13jan2016,2016,1,13,200,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,36,1600,LOCUST ST,0,,,,January2016.dta
895250.166839745,1012756.64975182,4593,441307,14jan2016,2016,1,14,1604,1,2016,25,250000,LOITERING-BEGGING,1,0,0,1,3,31,1700,S GRAND BLVD,0,,,,January2016.dta
897387.427657079,1024399.02640141,4595,441405,15jan2016,2016,1,15,922,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,77,3700,PAGE BLVD,0,PAGE,,,January2016.dta
904520.317262661,1018617.53369932,4599,441693,17jan2016,2016,1,17,1629,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,201,N 17TH,0,N 17TH,,,January2016.dta
896225.770859662,1018327.35481774,4600,441736,18jan2015,2015,1,18,500,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,37,3500,BERNARD,0,SCOTT,,,January2016.dta
887367.441463497,1019712.94030116,4601,441915,19jan2016,2016,1,19,2034,1,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,5,38,700,N KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,WHITE CASTLE,,January2016.dta
899653.335526828,1026914.49249907,4603,442055,21jan2016,2016,1,21,1335,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,59,2546,N. GRAND,0,N. GRAND,UPPER LEVEL LOUNGE,NUISANCE ABATEMENT PROPERTY,January2016.dta
893004.023694247,1001995.13026441,4605,442152,22jan2016,2016,1,22,1000,1,2016,26,263422,OBSTRUCT GOVRN OP-CITY COMM LIC VIOL,1,0,0,1,1,16,3935,S GRAND,0,S GRAND,,3935-43 S GRAND,January2016.dta
908424.028615329,1017064.48660857,4606,442167,22jan2016,2016,1,22,1212,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,600,CHESTNUT ST,0,MARKET,KEINER PLAZA,,January2016.dta
907480.172235329,1018735.31463174,4608,442194,22jan2016,2016,1,22,1700,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,35,1000,WASHINGTON,0,WASHINGTON,,,January2016.dta
896703.977908496,1030451.02774882,4609,442208,22jan2016,2016,1,22,1830,1,2016,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,6,56,3047,WHITTIER ST,0,WHITTER,,,January2016.dta
888546.342648994,1025092.63360999,4610,442292,23jan2016,2016,1,23,1347,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,38,400,S EUCLID AVE,0,,CENTRAL WEST END METRO LINK,@METROLINK - CENTRAL WEST END,January2016.dta
903552.996362664,1017697.38002782,4612,442379,24jan2016,2016,1,24,1230,1,2016,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,4,36,1820,MARKET ST,0,,,@UNION STATION,January2016.dta
893194.634861577,1023643.48230882,4613,442400,24jan2016,2016,1,24,1650,1,2016,11,115100,FRAUD-STEALING BY DECEIT/OVER $150,1,0,0,1,5,38,4132,WASHINGTON BLVD,0,WASHINGTON BLVD,,,January2016.dta
905904.121581662,1010287.53920449,4614,442496,25jan2016,2016,1,25,1440,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,20,1800,S BROADWAY,0,BROADWAY,BILLIES DINNER,,January2016.dta
895123.262237914,1020667.79009749,4615,442557,26jan2016,2016,1,26,10,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,37,3700,WEST PINE BLVD,0,WEST PINE,ST LOUIS UNIVERSITY CAMPUS,,January2016.dta
893004.023694247,1001995.13026441,4617,442683,27jan2016,2016,1,27,1000,1,2016,26,263422,OBSTRUCT GOVRN OP-CITY COMM LIC VIOL,1,0,0,1,1,16,3935,SOUTH GRAND,0,SOUTH GRAND,,3935-43 S GRAND,January2016.dta
895201.983537164,1020155.82491408,4618,442772,28jan2016,2016,1,28,135,1,2016,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,4,37,3700,LACLEDE AVE,0,LACLEDE,HUMPHREYS,,January2016.dta
893004.023694247,1001995.13026441,4619,442790,28jan2016,2016,1,28,1030,1,2016,26,263422,OBSTRUCT GOVRN OP-CITY COMM LIC VIOL,1,0,0,1,1,16,3935,SOUTH GRAND,0,SOUTH GRAND,,3935-43 S GRAND,January2016.dta
899202.991611246,1026682.18128391,4620,442810,28jan2016,2016,1,28,1501,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,59,2501,N GRAND,0,N GRAND,GRAND U BUY,NUISANCE ABATEMENT PROPERTY,January2016.dta
903552.996362664,1017697.38002782,4624,443005,30jan2016,2016,1,30,1130,1,2016,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,4,36,1820,MARKET ST,0,,,@UNION STATION,January2016.dta
892472.437815163,998856.620137237,4625,443009,30jan2016,2016,1,30,1300,1,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,1,16,4600,S GRAND BLVD,0,GRAND,,APT 7,January2016.dta
904520.317262661,1018617.53369932,4626,443014,30jan2016,2016,1,30,1324,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,201,N 17TH,0,N 17TH,,,January2016.dta
891638.411924161,993709.999853075,4629,443188,28jul2015,2015,7,28,2230,1,2016,2,21000,RAPE -- FORCIBLE,0,0,0,1,1,1,600,WILMINGTON,0,WEBER,,,January2016.dta
896398.617626827,1002572.1487954,4630,443190,01aug2015,2015,8,1,1,1,2016,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,3,16,3800,NEBRASKA AVE,0,NEBRASKA,,,January2016.dta
888372.909596913,989085.345060408,4631,443191,01aug2015,2015,8,1,1,1,2016,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,1,2,7600,VIRGINIA AVE,0,VIRGINIA,,,January2016.dta
881231.250323828,1027411.21985207,4633,443208,13sep2015,2015,9,13,1500,1,2016,11,117000,FAILURE TO RETURN BORROWED/RENTED VEHICL,0,0,0,1,5,48,5742,ENRIGHT,0,ENRIGHT,,,January2016.dta
899710.603128828,1013309.98132233,4635,443216,02oct2015,2015,10,2,821,1,2016,12,121000,EMBEZZLEMENT-VALUE OVER $150,0,0,0,1,3,31,1643,JEFFERSON,0,JEFFERSON,WING ZONE,,January2016.dta
889906.966896247,1006742.83566399,4636,443221,08oct2015,2015,10,8,2100,1,2016,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,0,1,2,15,4100,UTAH,0,CONNECTICUT,,,January2016.dta
904017.543005746,1013921.46730407,4637,443256,17nov2015,2015,11,17,1430,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,33,1211,S 14TH,0,S 14TH,,,January2016.dta
888798.428102829,1032792.03684632,4638,443270,29nov2010,2010,11,29,1,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,52,5100,NORTHLAND AVE,0,NORTHLAND,,,January2016.dta
895441.819015495,996745.104675241,4641,443285,01dec2015,2015,12,1,2100,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,17,4700,NEBRASKA AVE,0,OREGON,,,January2016.dta
904436.547745161,1014817.93007807,4642,443288,02dec2015,2015,12,2,2200,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,36,1500,PAPIN ST,0,PAPIN,,,January2016.dta
898053.210446246,1009853.38554524,4644,443311,07dec2015,2015,12,7,2225,1,2016,9,91123,SIMPLE ASSAULT-CHILD/NO INJURY,0,0,0,1,3,24,2801,SIDNEY,0,SIDNEY,,,January2016.dta
899824.582559664,1012930.91810407,4645,443382,20dec2015,2015,12,20,600,1,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,31,1655,S JEFFERSON,0,S JEFFERSON,,,January2016.dta
903973.849195495,1012427.97947741,4647,443425,25dec2015,2015,12,25,1815,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,60,1600,N 14TH ST,0,BIDDLE,,,January2016.dta
