X,Y,ObjectID,Status,Score,Match_type,Match_addr,Side,Ref_ID,User_fld,Addr_type,ARC_Single,id,dateoccurr,yearoccurr,monthoccur,dayoccurre,timeoccurr,month,year,ucr,crime,descriptio,newcrime,unfounded,adjustment,count,district,neighborho,ileadsaddr,ileadsstre,cadaddress,cadstreet,locationna,locationco,xcoord,ycoord,_source,mergedilea
-1.79769313486232e+308,-1.79769313486232e+308,714,U,0.00000000000,A,,,-1,,,5900 SHULTE AVE,481825,21sep2016,2016,9,21,1100,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,76,5900,SHULTE AVE,,SHULTE,,,0,0,November2016.dta,5900 SHULTE AVE
-1.79769313486232e+308,-1.79769313486232e+308,715,U,0.00000000000,A,,,-1,,,2200 RUTGER ST,481829,23sep2016,2016,9,23,1530,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,32,2200,RUTGER ST,,RUTGER,,,0,0,November2016.dta,2200 RUTGER ST
565668.768420756,1035149.97570625,716,M,100.00000000000,A,5558 TERRY AVE,,106407,,PointAddress,5558 TERRY,481839,30sep2016,2016,9,30,1,November,2016,Aggravated Assault,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,No,No,No,1,5,50,5558,TERRY,,GRAND,,,0,0,November2016.dta,5558 TERRY
576153.556462292,1005214.63204042,717,M,100.00000000000,A,3000 CHEROKEE ST,,84777,,PointAddress,3000 CHEROKEE ST,481844,01oct2016,2016,10,1,1,November,2016,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,3,19,3000,CHEROKEE ST,,CHEROKEE,,,0,0,November2016.dta,3000 CHEROKEE ST
567991.454084091,999270.875919849,718,M,100.00000000000,A,5034 STEFFENS AVE,,214907,,PointAddress,5034 STEFFENS,481849,04oct2016,2016,10,4,1315,November,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",No,No,No,1,1,5,5034,STEFFENS,,STEFFENS,,,0,0,November2016.dta,5034 STEFFENS
-1.79769313486232e+308,-1.79769313486232e+308,719,U,0.00000000000,A,,,-1,,,10130 CLAIRMONT,481856,07oct2016,2016,10,7,1300,November,2016,Stolen Property,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",Yes,No,No,1,0,0,10130,CLAIRMONT,,CLARA MOUNT,,ST LOUIS COUNTY,0,0,November2016.dta,10130 CLAIRMONT
583745.386480618,1024328.25246512,720,M,100.00000000000,A,1720 N 22ND ST,,74908,,PointAddress,1720 N. 22ND,481859,08oct2016,2016,10,8,20,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,60,1720,N. 22ND,,N. 22ND,MURPHY PLACE APARTMENTS,NUISAINCE ABATEMENT PROPERTY,0,0,November2016.dta,1720 N. 22ND
564042.230179839,1030385.16140763,721,M,100.00000000000,A,5457 PAGE BLVD,,15781,,PointAddress,5457 PAGE,481888,15oct2016,2016,10,15,255,November,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,5,78,5457,PAGE,,,NEW WAY MARKET,,0,0,November2016.dta,5457 PAGE
576767.505020946,1049356.35322625,722,M,100.00000000000,A,831 MCLARAN AVE,,188139,,PointAddress,831 MCLARAN,481912,20oct2016,2016,10,20,1600,November,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,6,74,831,MCLARAN,,MCLARAN,,: 1ST FLR APT,0,0,November2016.dta,831 MCLARAN
582163.93947655,1031689.9040463,723,M,100.00000000000,A,4206 N GRAND BLVD,,34032,,PointAddress,4206 N GRAND,481961,26oct2016,2016,10,26,1230,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,67,4206,N GRAND,,N GRAND,ECONOMY INN HOTEL,NUISANCE ABATEMENT PROPERTY,0,0,November2016.dta,4206 N GRAND
557731.054397158,1011743.31752033,724,M,100.00000000000,A,6500 SOUTHWEST AVE,,118632,,PointAddress,6500 SOUTHWEST,481963,26oct2016,2016,10,26,1534,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,No,1,2,11,6500,SOUTHWEST,,SOUTHWEST,,,0,0,November2016.dta,6500 SOUTHWEST
575586.648093425,1032801.94164458,725,M,100.00000000000,A,4301 NATURAL BRIDGE AVE,,13676,,PointAddress,4301 NATURAL BRIDGE,481979,27oct2016,2016,10,27,2035,November,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,6,68,4301,NATURAL BRIDGE,,NATURAL BRIDGE,,,0,0,November2016.dta,4301 NATURAL BRIDGE
563389.779701356,1029899.54894225,726,M,100.00000000000,A,5536 BARTMER AVE,,85286,,PointAddress,5536 BARTMER,481983,28oct2016,2016,10,28,1020,November,2016,Other Offense,266510,PUBLIC ORDER-TRESPASSING,No,No,No,1,5,48,5536,BARTMER,,BARTMER,,,0,0,November2016.dta,5536 BARTMER
575300.820226267,1016153.56105208,727,M,100.00000000000,A,1300 S GRAND BLVD,,29061,,PointAddress,1300 S GRAND BLVD,482001,30oct2016,2016,10,30,300,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,29,1300,S GRAND BLVD,,GRAND,,@SLU HOSPITAL,0,0,November2016.dta,1300 S GRAND BLVD
578383.118206996,1023335.45584648,728,M,100.00000000000,A,1233 N LEONARD AVE,,194867,,PointAddress,1233 N LEONARD,482012,30oct2016,2016,10,30,1300,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,1233,N LEONARD,,N LEONARD,,,0,0,November2016.dta,1233 N LEONARD
569468.658857141,989379.567517944,729,M,100.00000000000,A,7300 MINNESOTA AVE,,78882,,PointAddress,7300 MINNESOTA AVE,482017,30oct2016,2016,10,30,1900,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,2,7300,MINNESOTA AVE,,,,,0,0,November2016.dta,7300 MINNESOTA AVE
578383.118206996,1023335.45584648,730,M,100.00000000000,A,1233 N LEONARD AVE,,194867,,PointAddress,1233 N LEONARD,482060,31oct2016,2016,10,31,2301,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,1233,N LEONARD,,N LEONARD,,,0,0,November2016.dta,1233 N LEONARD
559814.221935213,1006941.19469435,731,M,100.00000000000,A,5800 MARQUETTE AVE,,183779,,PointAddress,5800 MARQUETTE AVE,482114,01nov2016,2016,11,1,929,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,14,5800,MARQUETTE AVE,,,,,0,0,November2016.dta,5800 MARQUETTE AVE
-1.79769313486232e+308,-1.79769313486232e+308,732,U,0.00000000000,A,,,-1,,,3000 LACLEDE AVE,482243,02nov2016,2016,11,2,11,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,4,37,3000,LACLEDE AVE,,LACLEDE,HARRIS STOWE UNIVERSITY,,0,0,November2016.dta,3000 LACLEDE AVE
561650.418377314,1021265.92442778,733,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,482293,02nov2016,2016,11,2,1049,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,November2016.dta,700 CARR LANE DR
575029.505234323,1021059.94139498,734,M,100.00000000000,A,3700 LINDELL BLVD,,38375,,PointAddress,3700 LINDELL BLVD,482303,02nov2016,2016,11,2,1250,November,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,37,3700,LINDELL BLVD,,LINDELL,,SLU LIBRARY,0,0,November2016.dta,3700 LINDELL BLVD
561650.418377314,1021265.92442778,735,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,482310,02nov2016,2016,11,2,1340,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,November2016.dta,700 CARR LANE DR
560218.261167098,1032337.58204678,736,M,100.00000000000,A,1265 AMHERST PL,,186818,,PointAddress,1265 AMHERST PL,482397,03nov2016,2016,11,3,800,November,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,5,48,1265,AMHERST PL,,LOTUS,,,0,0,November2016.dta,1265 AMHERST PL
560218.261167098,1032337.58204678,737,M,100.00000000000,A,1265 AMHERST PL,,186818,,PointAddress,1265 AMHERST PL,482398,03nov2016,2016,11,3,800,November,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,5,48,1265,AMHERST PL,,LOTUS,,,0,0,November2016.dta,1265 AMHERST PL
-1.79769313486232e+308,-1.79769313486232e+308,738,U,0.00000000000,A,,,-1,,,7800 GERMANIA ST,482413,03nov2016,2016,11,3,1100,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,7800,GERMANIA ST,,CLAYTON,,,0,0,November2016.dta,7800 GERMANIA ST
561650.418377314,1021265.92442778,739,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,482414,03nov2016,2016,11,3,1122,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,November2016.dta,700 CARR LANE DR
561650.418377314,1021265.92442778,740,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,482418,03nov2016,2016,11,3,1200,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,November2016.dta,700 CARR LANE DR
561650.418377314,1021265.92442778,741,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,482434,03nov2016,2016,11,3,1440,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,0,0,November2016.dta,700 CARR LANE DR
580281.499895453,1033981.36824811,742,M,100.00000000000,A,4000 W FLORISSANT AVE,,54630,,PointAddress,4000 W FLORISSANT AVE,482446,03nov2016,2016,11,3,1600,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,6,68,4000,W FLORISSANT AVE,,FLORISSANT,,,0,0,November2016.dta,4000 W FLORISSANT AVE
579804.094869353,1038667.10637504,743,M,100.00000000000,A,800 E TAYLOR AVE,,186642,,PointAddress,800 E TAYLOR AVE,482544,04nov2016,2016,11,4,1130,November,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,6,79,800,E TAYLOR AVE,,,,,0,0,November2016.dta,800 E TAYLOR AVE
565379.599491451,1017768.24834901,744,M,100.00000000000,A,5100 OAKLAND AVE,,58450,,PointAddress,5100 OAKLAND AVE,482561,04nov2016,2016,11,4,1300,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,40,5100,OAKLAND AVE,,CLAYTON,JAMES S. MCDONNELL PLANETARIUM,@ST LOUIS SCIENCE CENTER,0,0,November2016.dta,5100 OAKLAND AVE
583843.263223935,1013879.55444594,745,M,100.00000000000,A,1000 DILLON CT,,227030,,PointAddress,1000 DILLON CT,482563,04nov2016,2016,11,4,1340,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,33,1000,DILLON CT,,14TH,,@PEABODY SCHOOL,0,0,November2016.dta,1000 DILLON CT
-1.79769313486232e+308,-1.79769313486232e+308,746,U,0.00000000000,A,,,-1,,,900 LAMI ST,482670,05nov2016,2016,11,5,230,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,21,900,LAMI ST,,LAMI,,MULTI-FAMILY APARTMENT BUILDING,0,0,November2016.dta,900 LAMI ST
-1.79769313486232e+308,-1.79769313486232e+308,747,U,0.00000000000,A,,,-1,,,3500 WISCONSIN AVE,482853,06nov2016,2016,11,6,1407,November,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,3,18,3500,WISCONSIN AVE,,,,,0,0,November2016.dta,3500 WISCONSIN AVE
-1.79769313486232e+308,-1.79769313486232e+308,748,U,0.00000000000,A,,,-1,,,1300 LOCUST ST,482871,06nov2016,2016,11,6,1852,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,LOCUST ST,,LOCUST,,NEAR PARK,0,0,November2016.dta,1300 LOCUST ST
586375.346136205,1018412.71194198,749,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,482972,07nov2016,2016,11,7,1517,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,,0,0,November2016.dta,1200 LOCUST ST
568372.105880905,1025050.42195755,750,M,90.87000000000,A,400 N EUCLID AVE,,60463,,PointAddress,400 S EUCLID,483328,10nov2016,2016,11,10,1700,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,29,400,S EUCLID,,EUCLID,,,0,0,November2016.dta,400 S EUCLID
580628.773826249,1022945.01561104,751,M,100.00000000000,A,2900 JAMES COOL PAPA BELL AVE,,226736,,PointAddress,2900 JAMES COOL PAPA BELL AVE,483448,11nov2016,2016,11,11,1500,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,2900,JAMES COOL PAPA BELL AVE,,JAMES COOL PAPA BELL,,,0,0,November2016.dta,2900 JAMES COOL PAPA BELL AVE
-1.79769313486232e+308,-1.79769313486232e+308,752,U,0.00000000000,A,,,-1,,,3900 KINGSLAND CT,483540,12nov2016,2016,11,12,500,November,2016,Sex Offenses,176200,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,Yes,No,No,1,1,16,3900,KINGSLAND CT,,KINGSLAND,,,0,0,November2016.dta,3900 KINGSLAND CT
576185.787885413,1007781.90965773,753,M,100.00000000000,A,3100 ARSENAL ST,,25314,,PointAddress,3100 ARSENAL ST,483659,13nov2016,2016,11,13,1,November,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,3,25,3100,ARSENAL ST,,ARSENAL,,,0,0,November2016.dta,3100 ARSENAL ST
-1.79769313486232e+308,-1.79769313486232e+308,754,U,0.00000000000,A,,,-1,,,500 N TUCKER BLVD,483681,13nov2016,2016,11,13,310,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,500,N TUCKER BLVD,,TUCKER,MERIDIAN BUILDING,,0,0,November2016.dta,500 N TUCKER BLVD
561650.418377314,1021265.92442778,755,M,100.00000000000,A,5600 GRAND DR,,228103,,PointAddress,5600 GRAND DR,483862,14nov2016,2016,11,14,1550,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,5600,GRAND DR,,THEATRE,,,0,0,November2016.dta,5600 GRAND DR
-1.79769313486232e+308,-1.79769313486232e+308,756,U,0.00000000000,A,,,-1,,,500 BELLERIVE BLVD,483864,14nov2016,2016,11,14,1552,November,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,500,BELLERIVE BLVD,,BELLERIVE,,,0,0,November2016.dta,500 BELLERIVE BLVD
-1.79769313486232e+308,-1.79769313486232e+308,757,U,0.00000000000,A,,,-1,,,3600 PAGE BLVD,483925,15nov2016,2016,11,15,1,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,77,3600,PAGE BLVD,,HAMILTON,,@EBONY MOTEL,0,0,November2016.dta,3600 PAGE BLVD
561650.418377314,1021265.92442778,758,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,483960,15nov2016,2016,11,15,1045,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,0,0,November2016.dta,700 CARR LANE DR
565554.486625534,1005626.56098312,759,M,90.87000000000,A,3500 S KINGSHIGHWAY BLVD,,27708,,PointAddress,3500 N KINGSHIGHWAY BLVD,484070,16nov2016,2016,11,16,903,November,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,6,55,3500,N KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,@WHITE CASTLE - N KINGSHIGHWAY,0,0,November2016.dta,3500 N KINGSHIGHWAY BLVD
561650.418377314,1021265.92442778,760,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,484102,16nov2016,2016,11,16,1400,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,0,0,November2016.dta,700 CARR LANE DR
561650.418377314,1021265.92442778,761,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,484107,16nov2016,2016,11,16,1430,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,0,0,November2016.dta,700 CARR LANE DR
586900.401696436,1019225.16545021,762,M,100.00000000000,A,700 N TUCKER BLVD,,164251,,PointAddress,700 N TUCKER BLVD,484230,17nov2016,2016,11,17,1125,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,N TUCKER BLVD,,TUCKER,GLOBE BUILDING,,0,0,November2016.dta,700 N TUCKER BLVD
-1.79769313486232e+308,-1.79769313486232e+308,763,U,0.00000000000,A,,,-1,,,1400 LOCUST ST,484241,17nov2016,2016,11,17,1325,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,LOCUST ST,,CARR,,@NEW LIFE EVNGLSTC CNTR,0,0,November2016.dta,1400 LOCUST ST
-1.79769313486232e+308,-1.79769313486232e+308,764,U,0.00000000000,A,,,-1,,,300 DE BALIVIERE AVE,484267,17nov2016,2016,11,17,1709,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,47,300,DE BALIVIERE AVE,,DE BALIVIERE,METROLINK FOREST PARK TRAIN PLATFOR,@METROLINK - FOREST PARK,0,0,November2016.dta,300 DE BALIVIERE AVE
587633.599969521,1017765.06123776,765,M,100.00000000000,A,200 N 9TH ST,,72301,,PointAddress,200 N 9TH ST,484509,19nov2016,2016,11,19,1945,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,200,N 9TH ST,,9TH,,,0,0,November2016.dta,200 N 9TH ST
-1.79769313486232e+308,-1.79769313486232e+308,766,U,0.00000000000,A,,,-1,,,7900 BANDERO DR,484535,20nov2016,2016,11,20,125,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,7900,BANDERO DR,,,,,0,0,November2016.dta,7900 BANDERO DR
-1.79769313486232e+308,-1.79769313486232e+308,767,U,0.00000000000,A,,,-1,,,5400 CLAXTON AVE,484537,20nov2016,2016,11,20,130,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,71,5400,CLAXTON AVE,,CLAXTON,,,0,0,November2016.dta,5400 CLAXTON AVE
-1.79769313486232e+308,-1.79769313486232e+308,768,U,0.00000000000,A,,,-1,,,6500 HOLLY HILLS DR,484639,20nov2016,2016,11,20,2230,November,2016,Aggravated Assault,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",Yes,No,No,1,1,80,6500,HOLLY HILLS DR,,HOLLY HILLS,,IN CARONDELET PARK NEAR RECYCLING AR,0,0,November2016.dta,6500 HOLLY HILLS DR
577470.043043602,1000687.49063995,769,M,100.00000000000,A,4041 S BROADWAY,,33213,,PointAddress,4041 S BROADWAY,484690,21nov2016,2016,11,21,1340,November,2016,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,3,16,4041,S BROADWAY,,,,@CARNAHAN SCHOOL,0,0,November2016.dta,4041 S BROADWAY
574032.06279232,999584.256631263,770,M,100.00000000000,A,4300 VIRGINIA AVE,,66201,,PointAddress,4300 VIRGINIA AVE,484860,23nov2016,2016,11,23,1,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,4300,VIRGINIA AVE,,COMPTON,CATHEDRAL VIEW APARTMENTS,,0,0,November2016.dta,4300 VIRGINIA AVE
-1.79769313486232e+308,-1.79769313486232e+308,771,U,0.00000000000,A,,,-1,,,3200 I-55 NORTHBOUND,484862,23nov2016,2016,11,23,10,November,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,3,18,3200,I-55 NORTHBOUND,,,,,0,0,November2016.dta,3200 I-55 NORTHBOUND
584345.996995069,1018575.57671157,772,M,100.00000000000,A,201 N 17TH ST,,152306,,PointAddress,201 N 17TH ST,484871,23nov2016,2016,11,23,736,November,2016,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,201,N 17TH ST,,OLIVE,7 ELEVEN,,0,0,November2016.dta,201 N 17TH ST
576523.410950739,1004536.64973273,773,M,100.00000000000,A,3500 NEBRASKA AVE,,109678,,PointAddress,3500 NEBRASKA AVE,484982,24nov2016,2016,11,24,1200,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,19,3500,NEBRASKA AVE,,NEBRASKA,,,0,0,November2016.dta,3500 NEBRASKA AVE
-1.79769313486232e+308,-1.79769313486232e+308,774,U,0.00000000000,A,,,-1,,,9200 RIVERVIEW DR,484987,24nov2016,2016,11,24,1429,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,75,9200,RIVERVIEW DR,,RIVERVIEW,,,0,0,November2016.dta,9200 RIVERVIEW DR
-1.79769313486232e+308,-1.79769313486232e+308,775,U,0.00000000000,A,,,-1,,,919 N JEFFERSON,485040,25nov2016,2016,11,25,800,November,2016,Frauds,112010,FRAUD-CREDIT DEVICE/OVER $150,Yes,No,No,1,4,59,919,N JEFFERSON,,N JEFFERSON,,,0,0,November2016.dta,919 N JEFFERSON
584699.379828725,1013224.84383718,776,M,90.87000000000,A,1301 S TUCKER BLVD,,77625,,PointAddress,1301 N TUCKER BLVD,485062,25nov2016,2016,11,25,1500,November,2016,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,3,33,1301,N TUCKER BLVD,,,,CONSTRUCITON SITE,0,0,November2016.dta,1301 N TUCKER BLVD
580589.991300873,1032023.55277625,777,M,100.00000000000,A,3800 LEE AVE,,67048,,PointAddress,3800 LEE AVE,485075,25nov2016,2016,11,25,1700,November,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,6,67,3800,LEE AVE,,LEE,FAIRGROUNDS PARK,,0,0,November2016.dta,3800 LEE AVE
-1.79769313486232e+308,-1.79769313486232e+308,778,U,0.00000000000,A,,,-1,,,1100 CONVENTION PZ,485196,26nov2016,2016,11,26,1934,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,CONVENTION PZ,,TUCKER,,,0,0,November2016.dta,1100 CONVENTION PZ
-1.79769313486232e+308,-1.79769313486232e+308,779,U,0.00000000000,A,,,-1,,,6250 RIVER DES PERES,485202,26nov2016,2016,11,26,2010,November,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,4,6250,RIVER DES PERES,,,,,0,0,November2016.dta,6250 RIVER DES PERES
583225.317401055,1024996.16463679,780,M,90.87000000000,A,2300 NORTH MARKET ST,,42189,,PointAddress,2300 MARKET ST,485251,27nov2016,2016,11,27,300,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,2300,MARKET ST,,JEFFERSON,,@HOTEL- COURTYARD BY MARRIOTT,0,0,November2016.dta,2300 MARKET ST
-1.79769313486232e+308,-1.79769313486232e+308,781,U,0.00000000000,A,,,-1,,,300 N 15TH ST,485264,27nov2016,2016,11,27,1049,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,N 15TH ST,,,CONFLUENCE ACADEMY,,0,0,November2016.dta,300 N 15TH ST
583843.263223935,1013879.55444594,782,M,100.00000000000,A,1400 LASALLE ST,,89184,,PointAddress,1400 LASALLE ST,485277,27nov2016,2016,11,27,1327,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,33,1400,LASALLE ST,,LASALLE,CLINTON PEABODY HOUSING COMPLEX,,0,0,November2016.dta,1400 LASALLE ST
-1.79769313486232e+308,-1.79769313486232e+308,783,U,0.00000000000,A,,,-1,,,1700 HWY I 44 WESTBOUND,485472,29nov2016,2016,11,29,928,November,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,3,21,1700,HWY I 44 WESTBOUND,,LYNCH,,,0,0,November2016.dta,1700 HWY I 44 WESTBOUND
575300.820226267,1016153.56105208,784,T,90.87000000000,A,1000 S GRAND BLVD,,28911,,PointAddress,1000 GRAND,485603,30nov2016,2016,11,30,1950,November,2016,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,3,33,1000,GRAND,,GRATTAN,CLYDE C. MILLER ACADEMY,,0,0,November2016.dta,1000 GRAND
564165.474974804,1036175.65230714,785,M,100.00000000000,A,5814 ROOSEVELT PL,,143194,,PointAddress,5814 ROOSEVELT,485635,23feb2016,2016,2,23,1300,December,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",No,No,No,1,5,50,5814,ROOSEVELT,,ROOSEVELT,,,0,0,December2016.dta,5814 ROOSEVELT
-1.79769313486232e+308,-1.79769313486232e+308,786,U,0.00000000000,A,,,-1,,,4100 RUSH PL,485636,07mar2016,2016,3,7,730,December,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,6,68,4100,RUSH PL,,RUSH,,RESIDENCE,0,0,December2016.dta,4100 RUSH PL
